,host_city,stadium_name,match_date,match_type,innings_number,batting_position,player_name,player_team,opposition_team,balls_faced,runs_scored,dismissal_type,strike_rate,0's,1's,2's,3's,4's,5's,6's,7's,total_team_score,match_winning_team,note
232,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",23-03-2025,2nd Match,1,1,Abhishek Sharma,Sunrisers Hyderabad,Rajasthan Royals,11,24,caught,218.18,3.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,286,Sunrisers Hyderabad,
233,Kolkata,"Eden Gardens, Kolkata",22-03-2025,1st Match,2,5,LS Livingstone,Royal Challengers Bengaluru,Kolkata Knight Riders,5,15,not out,300.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,177,Royal Challengers Bengaluru,
234,Kolkata,"Eden Gardens, Kolkata",22-03-2025,1st Match,2,4,RM Patidar,Royal Challengers Bengaluru,Kolkata Knight Riders,16,34,caught,212.5,4.0,4.0,2.0,0.0,5.0,0.0,1.0,0.0,177,Royal Challengers Bengaluru,
235,Kolkata,"Eden Gardens, Kolkata",22-03-2025,1st Match,2,3,D Padikkal,Royal Challengers Bengaluru,Kolkata Knight Riders,10,10,caught,100.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,177,Royal Challengers Bengaluru,
236,Kolkata,"Eden Gardens, Kolkata",22-03-2025,1st Match,2,2,V Kohli,Royal Challengers Bengaluru,Kolkata Knight Riders,36,59,not out,163.88,6.0,21.0,2.0,0.0,4.0,0.0,3.0,0.0,177,Royal Challengers Bengaluru,
237,Kolkata,"Eden Gardens, Kolkata",22-03-2025,1st Match,2,1,PD Salt,Royal Challengers Bengaluru,Kolkata Knight Riders,31,56,caught,180.64,13.0,6.0,1.0,0.0,9.0,0.0,2.0,0.0,177,Royal Challengers Bengaluru,
238,Kolkata,"Eden Gardens, Kolkata",22-03-2025,1st Match,1,10,SH Johnson,Kolkata Knight Riders,Royal Challengers Bengaluru,1,1,not out,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,174,Royal Challengers Bengaluru,
239,Kolkata,"Eden Gardens, Kolkata",22-03-2025,1st Match,1,9,Harshit Rana,Kolkata Knight Riders,Royal Challengers Bengaluru,6,5,caught,83.33,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,174,Royal Challengers Bengaluru,
240,Kolkata,"Eden Gardens, Kolkata",22-03-2025,1st Match,1,8,Ramandeep Singh,Kolkata Knight Riders,Royal Challengers Bengaluru,9,6,not out,66.66,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,174,Royal Challengers Bengaluru,
241,Kolkata,"Eden Gardens, Kolkata",22-03-2025,1st Match,1,7,AD Russell,Kolkata Knight Riders,Royal Challengers Bengaluru,3,4,bowled,133.33,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,174,Royal Challengers Bengaluru,
242,Kolkata,"Eden Gardens, Kolkata",22-03-2025,1st Match,1,6,RK Singh,Kolkata Knight Riders,Royal Challengers Bengaluru,10,12,bowled,120.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,174,Royal Challengers Bengaluru,
243,Kolkata,"Eden Gardens, Kolkata",22-03-2025,1st Match,1,5,A Raghuvanshi,Kolkata Knight Riders,Royal Challengers Bengaluru,22,30,caught,136.36,4.0,14.0,1.0,0.0,2.0,0.0,1.0,0.0,174,Royal Challengers Bengaluru,
244,Kolkata,"Eden Gardens, Kolkata",22-03-2025,1st Match,1,4,VR Iyer,Kolkata Knight Riders,Royal Challengers Bengaluru,7,6,bowled,85.71,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,174,Royal Challengers Bengaluru,
245,Kolkata,"Eden Gardens, Kolkata",22-03-2025,1st Match,1,3,AM Rahane,Kolkata Knight Riders,Royal Challengers Bengaluru,31,56,caught,180.64,14.0,6.0,1.0,0.0,6.0,0.0,4.0,0.0,174,Royal Challengers Bengaluru,
246,Kolkata,"Eden Gardens, Kolkata",22-03-2025,1st Match,1,2,SP Narine,Kolkata Knight Riders,Royal Challengers Bengaluru,26,44,caught,169.23,13.0,4.0,1.0,0.0,5.0,0.0,3.0,0.0,174,Royal Challengers Bengaluru,
247,Kolkata,"Eden Gardens, Kolkata",22-03-2025,1st Match,1,1,Q de Kock,Kolkata Knight Riders,Royal Challengers Bengaluru,5,4,caught,80.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,174,Royal Challengers Bengaluru,
